t,x,y,yaw
66.6,-1.625,3.2087,-2.539
66.7,-1.6678,3.175,-2.5386
66.8,-1.7088,3.1502,-2.5389
66.9,-1.7509,3.1221,-2.5389
67.0,-1.7884,3.0896,-2.5066
67.16,-1.7674,3.1028,-2.4501
67.3,-1.7812,3.0852,-2.4538
67.36,-1.8123,3.0584,-2.3666
67.4,-1.8351,3.0225,-2.3018
67.46,-1.8482,3.0015,-2.2164
67.5,-1.8688,2.9685,-2.1366
67.6,-1.8648,2.9093,-2.0185
67.7,-1.8915,2.8658,-1.924
67.8,-1.8796,2.8142,-1.8204
67.9,-1.8964,2.7593,-1.7238
68.06,-1.8863,2.7895,-1.7824
68.36,-1.8941,2.8082,-1.7755
68.42,-1.912,2.7159,-1.7227
68.46,-1.8831,2.7235,-1.6972
68.5,-1.8783,2.6908,-1.6798
68.56,-1.8738,2.7705,-1.7255
68.6,-1.8711,2.8245,-1.7171
68.66,-1.8737,2.7879,-1.7391
68.86,-1.8748,2.7649,-1.7373
69.0,-1.8755,2.7041,-1.6516
69.06,-1.8789,2.6519,-1.5545
69.1,-1.8747,2.6136,-1.4888
69.2,-1.8652,2.6528,-1.5064
69.26,-1.8702,2.6795,-1.5772
69.6,-1.8722,2.6568,-1.5775
69.7,-1.8733,2.604,-1.5796
69.76,-1.8747,2.5628,-1.5789
69.86,-1.8734,2.6176,-1.5799
70.16,-1.8736,2.5805,-1.5783
70.2,-1.8755,2.5429,-1.58
70.26,-1.8769,2.5104,-1.5794
70.36,-1.876,2.5596,-1.5802
70.96,-1.8735,2.5356,-1.5257
71.02,-1.8672,2.4923,-1.4671
71.1,-1.8552,2.4176,-1.4615
71.16,-1.8639,2.4862,-1.505
71.26,-1.8704,2.5067,-1.5073
71.4,-1.8585,2.4572,-1.4299
71.42,-1.8506,2.4086,-1.4143
71.52,-1.8614,2.4684,-1.3986
71.92,-1.8483,2.4114,-1.4187
72.06,-1.8374,2.3867,-1.3485
72.16,-1.8457,2.4177,-1.3774
72.62,-1.8314,2.3788,-1.3289
72.7,-1.7972,2.2636,-1.2452
72.72,-1.802,2.3004,-1.2327
72.8,-1.8217,2.3531,-1.2768
73.22,-1.7965,2.2877,-1.2568
73.3,-1.7757,2.2594,-1.1103
73.32,-1.7559,2.2348,-1.0726
73.42,-1.775,2.2749,-1.0139
73.8,-1.7591,2.2497,-1.1044
73.82,-1.7291,2.1953,-1.0819
73.92,-1.7539,2.2402,-1.0084
74.32,-1.7309,2.1974,-1.0749
74.4,-1.6593,2.0451,-1.0814
74.6,-1.6448,2.018,-1.0885
74.64,-1.6349,1.9998,-1.0871
74.72,-1.6108,1.964,-1.0828
74.835,-1.6404,2.0204,-1.0789
75.0,-1.615,1.9917,-1.0317
75.06,-1.5907,1.9545,-0.9848
75.12,-1.6142,1.9931,-0.9696
75.52,-1.5894,1.9492,-1.0198
75.62,-1.5428,1.873,-1.0208
75.72,-1.5163,1.8294,-1.0229
75.82,-1.4944,1.7827,-1.0278
75.9,-1.4675,1.768,-1.0245
76.0,-1.4384,1.7293,-0.9971
76.2,-1.4429,1.7509,-0.9325
76.36,-1.4044,1.6895,-0.9567
76.4,-1.3495,1.6042,-0.9551
76.6,-1.3151,1.5627,-0.9599
76.7,-1.2871,1.5236,-0.9596
76.8,-1.2667,1.4865,-0.9615
76.92,-1.2807,1.5124,-0.9621
77.0,-1.2656,1.4765,-1.0052
77.02,-1.2428,1.4308,-1.0318
77.1,-1.2376,1.3973,-1.1871
77.12,-1.2375,1.3662,-1.2278
77.2,-1.2326,1.3404,-1.3315
77.22,-1.2409,1.3212,-1.3725
77.3,-1.2356,1.293,-1.4333
77.32,-1.2429,1.2697,-1.4739
77.4,-1.2344,1.2417,-1.5299
77.42,-1.2423,1.2219,-1.5725
77.5,-1.2632,1.1919,-1.6327
77.6,-1.2629,1.1468,-1.7248
77.62,-1.2737,1.1269,-1.7644
77.7,-1.2921,1.0946,-1.8199
77.74,-1.3035,1.0702,-1.8676
77.76,-1.2894,1.0885,-1.8427
77.82,-1.3201,1.0407,-1.9649
77.9,-1.3456,1.023,-2.0259
77.92,-1.356,1.0038,-2.0665
78.02,-1.3816,0.9636,-2.1647
78.12,-1.4231,0.9379,-2.2653
78.2,-1.4418,0.9153,-2.3233
78.3,-1.4828,0.8892,-2.4232
78.4,-1.5251,0.8663,-2.5247
78.5,-1.5694,0.848,-2.6257
78.52,-1.5893,0.843,-2.6661
78.62,-1.6378,0.8288,-2.7669
78.72,-1.6717,0.8255,-2.8651
78.92,-1.6343,0.83,-2.8386
79.3,-1.6642,0.8104,-2.7593
79.36,-1.6994,0.7892,-2.6652
79.4,-1.7298,0.7633,-2.5939
79.42,-1.7499,0.7316,-2.5554
79.52,-1.723,0.7468,-2.4716
79.7,-1.6808,0.779,-2.6061
79.76,-1.7015,0.7674,-2.6039
80.12,-1.7996,0.6875,-2.5258
80.22,-1.8291,0.65,-2.3163
80.32,-1.8239,0.5829,-2.1454
80.42,-1.8485,0.5412,-2.0611
80.5,-1.8697,0.5198,-2.0183
80.6,-1.8888,0.4746,-1.9274
80.7,-1.8825,0.4157,-1.8171
80.8,-1.8841,0.3711,-1.7165
80.9,-1.8813,0.331,-1.6192
80.96,-1.8817,0.3108,-1.6037
81.0,-1.8715,0.2673,-1.5221
81.1,-1.8672,0.2295,-1.431
81.2,-1.8451,0.1808,-1.3348
81.3,-1.8284,0.1401,-1.2341
81.4,-1.7996,0.1057,-1.1313
81.44,-1.7854,0.0792,-1.0762
81.46,-1.798,0.0968,-1.1125
81.52,-1.7544,0.0468,-0.9931
81.62,-1.7227,0.0177,-0.8923
81.72,-1.6875,-0.0066,-0.7998
81.8,-1.665,-0.0287,-0.741
81.9,-1.62,-0.0484,-0.6382
82.0,-1.5708,-0.0699,-0.5359
82.1,-1.5238,-0.0845,-0.4346
82.2,-1.4784,-0.093,-0.3337
82.335,-1.3937,-0.0968,-0.1626
82.36,-1.4186,-0.1013,-0.2136
82.4,-1.3753,-0.1016,-0.1331
82.5,-1.3383,-0.0925,-0.0305
82.6,-1.2849,-0.0922,0.0655
82.7,-1.2393,-0.0703,0.1601
82.8,-1.1951,-0.0511,0.2586
82.9,-1.1517,-0.0246,0.3605
83.0,-1.1112,-0.0028,0.461
83.1,-1.076,0.0343,0.5621
83.2,-1.0446,0.0616,0.6595
83.3,-1.0047,0.097,0.664
83.4,-0.9598,0.1216,0.585
83.5,-0.9155,0.1482,0.5658
83.6,-0.8746,0.172,0.5647
83.7,-0.8283,0.1902,0.4882
83.8,-0.7788,0.1958,0.3115
83.86,-0.7583,0.1914,0.2673
83.9,-0.722,0.1941,0.1861
84.0,-0.6787,0.2022,0.0838
84.06,-0.6645,0.1817,0.1011
84.1,-0.6059,0.1797,0.0779
84.16,-0.5959,0.1999,0.1598
84.2,-0.5574,0.2151,0.1557
84.3,-0.5152,0.2252,0.1737
84.4,-0.4604,0.2346,0.0884
84.5,-0.4179,0.1955,-0.0829
84.6,-0.3622,0.1988,-0.1159
84.62,-0.3387,0.1929,-0.125
84.7,-0.3094,0.2003,-0.0433
84.8,-0.2614,0.2031,-0.0212
84.82,-0.2403,0.2062,-0.0212
84.9,-0.2103,0.2033,-0.0211
85.02,-0.1366,0.2014,-0.0375
85.12,-0.095,0.1814,-0.1448
85.22,-0.0465,0.1739,-0.1567
85.32,0.0104,0.1836,-0.1059
85.42,0.058,0.1716,-0.0996
85.62,0.0202,0.1802,-0.1086
86.02,0.0917,0.1739,-0.1047
86.12,0.1622,0.1668,-0.1014
86.26,0.1419,0.1663,-0.1001
86.32,0.117,0.1675,-0.1007
86.72,0.1693,0.1713,-0.0766
86.82,0.2075,0.1774,0.0352
86.92,0.1684,0.1666,0.0128
88.2,0.2086,0.1746,-0.0232
88.26,0.2559,0.1716,-0.0231
88.42,0.2284,0.1714,-0.0215
